timestamp,bidPrice,bidSize,askPrice,askSize
1604481140395,381.50000000,51.85040000,381.51000000,7.93409000
1604481141330,381.50000000,89.32919000,381.51000000,2.45761000
1604481142347,381.50000000,105.43313000,381.51000000,2.45761000
1604481143417,381.50000000,0.08153000,381.51000000,49.27727000
1604481144401,381.50000000,5.00000000,381.51000000,42.96667000
1604481145368,381.48000000,34.97069000,381.49000000,12.40002000
1604481146405,381.48000000,50.88072000,381.49000000,0.54283000
1604481147399,381.48000000,59.09688000,381.49000000,30.54283000
1604481148400,381.47000000,35.00000000,381.48000000,15.16373000
1604481149415,381.48000000,198.42313000,381.49000000,0.00083000
1604481150412,381.48000000,165.40466000,381.49000000,0.00083000
1604481151298,381.48000000,158.25572000,381.49000000,0.00083000
1604481152412,381.48000000,173.49674000,381.49000000,0.00083000
1604481153411,381.48000000,173.49674000,381.49000000,0.00083000
1604481154418,381.61000000,79.38145000,381.62000000,8.03257000
1604481155415,381.68000000,65.86564000,381.69000000,0.45523000
1604481156418,381.69000000,3.20000000,381.70000000,60.00000000
1604481157409,381.69000000,3.20000000,381.70000000,60.81962000
1604481158361,381.69000000,3.20000000,381.70000000,60.81962000
1604481159362,381.64000000,11.13881000,381.67000000,34.14789000
1604481160289,381.64000000,3.38165000,381.65000000,53.07300000
1604481161420,381.61000000,0.20966000,381.62000000,67.89303000
1604481162420,381.58000000,59.12510000,381.59000000,18.65193000
1604481163393,381.55000000,5.89200000,381.56000000,5.00000000
1604481164409,381.55000000,88.68116000,381.56000000,8.57898000
1604481165405,381.60000000,5.00000000,381.61000000,78.97338000
1604481166406,381.63000000,15.00000000,381.64000000,30.60690000
1604481167413,381.63000000,5.00000000,381.64000000,30.60690000
1604481168416,381.66000000,96.72836000,381.67000000,0.27103000
1604481169425,381.69000000,66.78106000,381.70000000,0.21854000
1604481170406,381.69000000,10.00000000,381.70000000,35.57901000
1604481171423,381.69000000,5.00000000,381.70000000,38.44602000
1604481172424,381.68000000,3.17379000,381.70000000,50.18544000
1604481173421,381.68000000,5.00000000,381.69000000,30.57901000
1604481174397,381.69000000,11.57518000,381.70000000,30.00000000
1604481175338,381.69000000,11.57518000,381.70000000,48.26050000
1604481176399,381.67000000,1.30974000,381.68000000,53.26050000
1604481177427,381.62000000,36.84388000,381.63000000,39.36519000
1604481178425,381.62000000,3.20000000,381.63000000,61.49577000
1604481179351,381.62000000,0.40000000,381.63000000,66.23717000
1604481180425,381.61000000,3.80000000,381.62000000,56.13415000
1604481181419,381.61000000,3.80000000,381.62000000,58.12280000
1604481182405,381.61000000,7.80000000,381.62000000,51.12280000
1604481183402,381.61000000,7.85301000,381.62000000,41.12399000
1604481184409,381.61000000,0.05301000,381.62000000,39.59611000
1604481185305,381.61000000,0.05301000,381.62000000,39.59611000
1604481186427,381.61000000,0.05301000,381.62000000,36.56256000
1604481187371,381.60000000,5.60000000,381.61000000,40.57903000
1604481188401,381.56000000,35.00000000,381.57000000,0.57903000
1604481189400,381.58000000,5.00000000,381.59000000,41.15903000
1604481190428,381.56000000,5.00000000,381.57000000,41.15903000
1604481191429,381.56000000,82.11466000,381.57000000,11.15903000
1604481192396,381.56000000,75.58681000,381.57000000,0.58000000
1604481193387,381.56000000,82.95105000,381.57000000,41.15903000
1604481194404,381.56000000,4.90000000,381.57000000,41.15903000
1604481195429,381.56000000,53.49747000,381.57000000,0.58000000
1604481196429,381.59000000,11.09499000,381.60000000,30.29674000
1604481197436,381.59000000,6.04016000,381.60000000,10.00000000
1604481198402,381.59000000,35.00000000,381.60000000,22.94819000
1604481199435,381.59000000,38.76161000,381.60000000,22.36916000
1604481200390,381.59000000,38.64838000,381.60000000,32.36916000
1604481201437,381.63000000,8.62479000,381.64000000,10.00000000
1604481202359,381.62000000,38.41067000,381.63000000,5.00000000
1604481203429,381.63000000,5.00000000,381.64000000,40.16808000
1604481204398,381.62000000,30.23202000,381.64000000,5.00000000
1604481205434,381.65000000,5.00000000,381.66000000,32.44544000
1604481206413,381.64000000,5.00000000,381.65000000,5.00000000
1604481207371,381.63000000,5.81915000,381.64000000,15.00000000
1604481208437,381.65000000,186.58648000,381.66000000,1.99800000
1604481209426,381.65000000,97.71629000,381.66000000,0.00001000
1604481210434,381.65000000,110.28038000,381.66000000,0.00001000
1604481211265,381.65000000,108.65057000,381.66000000,0.00001000
1604481212438,381.68000000,5.51667000,381.69000000,40.77868000
1604481213428,381.69000000,27.38334000,381.70000000,43.01612000
1604481214430,381.69000000,5.00000000,381.70000000,54.29515000
1604481215399,381.67000000,48.31588000,381.70000000,49.37532000
1604481216440,381.69000000,30.69420000,381.70000000,49.70556000
1604481217386,381.66000000,93.79699000,381.67000000,5.00000000
1604481218422,381.66000000,0.20000000,381.67000000,57.97423000
1604481219250,381.65000000,1.40526000,381.66000000,103.51854000
1604481220373,381.65000000,0.00023000,381.66000000,111.51853000
1604481221370,381.65000000,0.00023000,381.66000000,111.46081000
1604481222436,381.64000000,10.00000000,381.65000000,10.00000000
1604481223427,381.64000000,42.53053000,381.65000000,5.00000000
1604481224424,381.65000000,1.30981000,381.66000000,16.27903000
1604481225269,381.65000000,1.30981000,381.66000000,16.27903000
1604481226441,381.63000000,35.89200000,381.64000000,15.00000000
1604481227385,381.63000000,5.89200000,381.64000000,46.27903000
1604481228240,381.63000000,5.89200000,381.64000000,46.27903000
1604481229399,381.63000000,5.89200000,381.64000000,46.27903000
1604481230436,381.63000000,5.89200000,381.64000000,46.27903000
1604481231395,381.62000000,0.00002000,381.63000000,71.55445000
1604481232448,381.60000000,1.06944000,381.61000000,45.84919000
1604481233387,381.60000000,1.06944000,381.61000000,47.88830000
1604481234398,381.60000000,0.94755000,381.61000000,58.60020000
1604481235447,381.60000000,81.40532000,381.61000000,1.60927000
1604481236449,381.60000000,109.79394000,381.61000000,1.46840000
1604481237445,381.60000000,117.01486000,381.61000000,0.87105000
1604481238434,381.60000000,102.11425000,381.61000000,5.87105000
1604481239436,381.60000000,113.63616000,381.61000000,2.14996000
1604481240449,381.60000000,134.15148000,381.61000000,0.87105000
1604481241448,381.60000000,134.15148000,381.61000000,0.87105000
1604481242446,381.60000000,84.67180000,381.61000000,0.87105000
1604481243449,381.63000000,4.40949000,381.69000000,55.54165000
1604481244442,381.66000000,78.16403000,381.67000000,5.00000000
1604481245449,381.71000000,3.41067000,381.72000000,44.73326000
1604481246439,381.72000000,54.96717000,381.77000000,5.00000000
1604481247428,381.73000000,30.00000000,381.74000000,13.42643000
1604481248448,381.70000000,0.00067000,381.71000000,185.63510000
1604481249448,381.66000000,5.89200000,381.67000000,132.91958000
1604481250416,381.66000000,5.89200000,381.67000000,119.78312000
1604481251426,381.66000000,5.89200000,381.67000000,133.82722000
1604481252366,381.66000000,5.55170000,381.67000000,133.82722000
1604481253412,381.66000000,0.00070000,381.67000000,117.10727000
1604481254449,381.55000000,0.00001000,381.56000000,5.00000000
1604481255448,381.46000000,30.00000000,381.47000000,6.00904000
1604481256449,381.43000000,33.70396000,381.44000000,40.53409000
1604481257390,381.43000000,38.41067000,381.44000000,27.31576000
1604481258451,381.39000000,43.19999000,381.43000000,3.12741000
1604481259446,381.38000000,5.06012000,381.39000000,19.86217000
1604481260372,381.41000000,31.37077000,381.42000000,23.28845000
1604481261455,381.41000000,1.31060000,381.42000000,58.31328000
1604481262438,381.38000000,3.61431000,381.39000000,60.23163000
1604481263452,381.36000000,43.31011000,381.37000000,53.01840000
1604481264454,381.39000000,36.28079000,381.44000000,0.05238000
1604481265455,381.39000000,34.72137000,381.40000000,64.44836000
1604481266456,381.35000000,0.00002000,381.36000000,71.02646000
1604481267455,381.35000000,30.00002000,381.36000000,44.85186000
1604481268430,381.35000000,30.00002000,381.36000000,36.02646000
1604481269451,381.35000000,86.36043000,381.36000000,7.59958000
1604481270457,381.41000000,39.14999000,381.42000000,5.00000000
